epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,9.18,67.93,9.82,47.57,600740,101,3,1,1,64
1,4.33,57.27,0.48,10.79,600740,101,3,1,1,64
2,0.61,25.33,0.34,5.94,600740,101,3,1,1,64
3,0.27,10.43,0.23,4.85,600740,101,3,1,1,64
4,0.24,10.94,0.24,5.16,600740,101,3,1,1,64
5,0.21,11.43,0.24,5.44,600740,101,3,1,1,64
6,0.2,11.07,0.32,6.83,600740,101,3,1,1,64
7,0.18,10.65,0.33,7.22,600740,101,3,1,1,64
8,0.16,9.6,0.36,7.96,600740,101,3,1,1,64
9,0.15,9.76,0.21,5.46,600740,101,3,1,1,64
10,0.14,9.44,0.3,7.03,600740,101,3,1,1,64
11,0.17,10.1,0.15,4.61,600740,101,3,1,1,64
12,0.32,11.3,1.64,18.79,600740,101,3,1,1,64
13,0.24,13.55,0.18,5.6,600740,101,3,1,1,64
14,0.24,10.82,0.68,12.29,600740,101,3,1,1,64
15,0.15,9.32,0.24,5.62,600740,101,3,1,1,64
16,0.13,8.73,0.26,6.05,600740,101,3,1,1,64
17,0.13,9.09,0.35,7.03,600740,101,3,1,1,64
18,0.17,10.57,0.14,4.54,600740,101,3,1,1,64
19,0.17,9.53,0.75,11.88,600740,101,3,1,1,64
20,0.17,12.03,0.16,5.1,600740,101,3,1,1,64
21,0.18,9.28,0.77,12.48,600740,101,3,1,1,64
22,0.16,10.92,0.15,5.2,600740,101,3,1,1,64
23,0.15,8.43,0.56,10.22,600740,101,3,1,1,64
24,0.15,10.98,0.15,5.13,600740,101,3,1,1,64
25,0.16,8.59,0.62,10.96,600740,101,3,1,1,64
26,0.15,10.61,0.15,5.06,600740,101,3,1,1,64
27,0.13,8.24,0.46,9.12,600740,101,3,1,1,64
28,0.12,9.61,0.17,5.68,600740,101,3,1,1,64
