epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,124.08,97.84,26.61,79.0,000752,101,3,1,1,64
1,36.13,45.01,57.3,162.15,000752,101,3,1,1,64
2,29.06,64.9,15.23,81.04,000752,101,3,1,1,64
3,14.19,40.25,1.33,14.29,000752,101,3,1,1,64
4,10.24,16.8,1.17,20.66,000752,101,3,1,1,64
5,6.97,13.69,0.24,5.64,000752,101,3,1,1,64
6,5.74,12.61,0.23,7.87,000752,101,3,1,1,64
7,4.81,13.11,0.22,6.65,000752,101,3,1,1,64
8,4.29,12.34,0.29,6.96,000752,101,3,1,1,64
9,3.5,11.69,0.27,7.09,000752,101,3,1,1,64
10,3.36,11.56,0.43,7.69,000752,101,3,1,1,64
11,2.78,10.45,0.42,7.7,000752,101,3,1,1,64
12,2.61,10.32,0.35,6.5,000752,101,3,1,1,64
13,2.32,9.73,0.24,7.26,000752,101,3,1,1,64
14,2.42,10.79,0.24,6.01,000752,101,3,1,1,64
15,1.97,9.56,0.33,9.32,000752,101,3,1,1,64
16,1.69,8.85,0.39,12.23,000752,101,3,1,1,64
17,2.27,12.61,1.02,20.87,000752,101,3,1,1,64
