epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,70.56,97.1,29.06,94.55,002517,101,3,1,1,64
1,63.57,85.9,22.13,80.77,002517,101,3,1,1,64
2,40.16,54.12,5.29,33.08,002517,101,3,1,1,64
3,6.36,28.74,1.35,16.36,002517,101,3,1,1,64
4,6.12,35.65,2.81,30.48,002517,101,3,1,1,64
5,3.2,27.84,0.21,5.11,002517,101,3,1,1,64
6,2.4,15.23,0.27,6.58,002517,101,3,1,1,64
7,1.95,13.54,0.43,11.16,002517,101,3,1,1,64
8,1.78,11.86,0.27,8.45,002517,101,3,1,1,64
9,1.58,11.22,0.2,7.12,002517,101,3,1,1,64
10,1.27,11.19,0.31,9.47,002517,101,3,1,1,64
11,1.23,10.99,0.28,8.76,002517,101,3,1,1,64
12,1.14,11.12,0.33,9.51,002517,101,3,1,1,64
13,1.14,11.26,0.16,6.13,002517,101,3,1,1,64
14,1.14,11.41,0.61,13.63,002517,101,3,1,1,64
15,1.56,12.43,0.13,4.2,002517,101,3,1,1,64
16,2.19,16.36,2.11,26.17,002517,101,3,1,1,64
17,4.38,20.8,1.21,19.41,002517,101,3,1,1,64
18,5.23,28.89,2.09,27.46,002517,101,3,1,1,64
19,4.05,24.97,0.09,4.33,002517,101,3,1,1,64
20,1.93,16.53,0.13,4.07,002517,101,3,1,1,64
21,1.35,11.15,0.57,13.69,002517,101,3,1,1,64
22,1.25,10.58,0.13,5.38,002517,101,3,1,1,64
23,1.09,11.37,0.27,8.72,002517,101,3,1,1,64
24,1.03,10.2,0.27,8.69,002517,101,3,1,1,64
