epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,42.71,96.27,8.3,91.56,600225,101,3,1,1,64
1,13.74,46.47,0.38,14.95,600225,101,3,1,1,64
2,2.35,21.17,1.09,35.23,600225,101,3,1,1,64
3,2.19,15.09,0.2,13.36,600225,101,3,1,1,64
4,1.31,11.19,0.21,15.0,600225,101,3,1,1,64
5,0.91,11.05,0.22,16.22,600225,101,3,1,1,64
6,0.83,11.09,0.27,17.33,600225,101,3,1,1,64
7,0.67,10.58,0.3,18.96,600225,101,3,1,1,64
8,0.64,10.45,0.34,19.67,600225,101,3,1,1,64
9,0.54,9.63,0.29,18.24,600225,101,3,1,1,64
10,0.54,9.41,0.27,18.5,600225,101,3,1,1,64
11,0.51,9.18,0.24,17.24,600225,101,3,1,1,64
12,0.52,9.04,0.22,17.16,600225,101,3,1,1,64
13,0.46,8.75,0.23,17.37,600225,101,3,1,1,64
