epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,275.37,100.02,240.17,99.76,605208,101,3,1,1,64
1,273.38,99.67,238.79,99.48,605208,101,3,1,1,64
2,271.34,99.3,236.98,99.1,605208,101,3,1,1,64
3,268.5,98.8,234.52,98.59,605208,101,3,1,1,64
4,264.46,98.11,231.07,97.87,605208,101,3,1,1,64
5,258.14,97.02,225.95,96.8,605208,101,3,1,1,64
6,248.19,95.31,218.03,95.13,605208,101,3,1,1,64
7,233.18,92.62,205.35,92.4,605208,101,3,1,1,64
8,210.89,88.4,184.98,87.81,605208,101,3,1,1,64
9,179.1,81.73,153.9,80.18,605208,101,3,1,1,64
10,142.05,72.84,111.63,68.28,605208,101,3,1,1,64
11,97.99,59.99,64.79,51.87,605208,101,3,1,1,64
12,56.48,44.1,27.05,33.16,605208,101,3,1,1,64
13,26.65,27.51,6.71,15.54,605208,101,3,1,1,64
14,11.36,15.61,0.98,5.0,605208,101,3,1,1,64
15,8.01,13.41,2.98,10.12,605208,101,3,1,1,64
16,8.67,15.41,7.1,16.38,605208,101,3,1,1,64
17,12.29,18.84,9.83,19.65,605208,101,3,1,1,64
18,14.35,20.91,9.99,19.82,605208,101,3,1,1,64
19,13.04,19.84,8.3,17.89,605208,101,3,1,1,64
20,11.85,18.72,5.98,14.88,605208,101,3,1,1,64
21,10.84,17.04,3.9,11.72,605208,101,3,1,1,64
22,9.0,15.29,2.41,9.02,605208,101,3,1,1,64
23,8.1,14.37,1.52,7.04,605208,101,3,1,1,64
24,7.41,13.34,1.11,5.89,605208,101,3,1,1,64
