epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,92.9,92.25,298.82,91.54,002041,101,3,1,1,64
1,34.35,76.93,41.0,31.26,002041,101,3,1,1,64
2,23.34,135.31,32.64,26.79,002041,101,3,1,1,64
3,5.67,44.62,22.08,18.98,002041,101,3,1,1,64
4,3.52,31.75,18.21,17.71,002041,101,3,1,1,64
5,2.18,22.39,14.79,15.34,002041,101,3,1,1,64
6,1.79,15.82,12.45,13.65,002041,101,3,1,1,64
7,1.79,22.24,10.74,12.16,002041,101,3,1,1,64
8,1.48,16.43,9.92,11.48,002041,101,3,1,1,64
9,1.41,18.16,8.67,10.55,002041,101,3,1,1,64
10,1.37,16.39,6.64,9.15,002041,101,3,1,1,64
11,1.29,15.74,6.0,8.61,002041,101,3,1,1,64
12,1.2,14.07,5.1,7.85,002041,101,3,1,1,64
13,1.19,15.41,4.9,7.67,002041,101,3,1,1,64
14,1.04,14.23,4.22,7.12,002041,101,3,1,1,64
15,1.02,13.24,3.86,6.78,002041,101,3,1,1,64
16,1.03,13.45,3.71,6.67,002041,101,3,1,1,64
17,0.96,12.47,2.56,5.74,002041,101,3,1,1,64
18,0.92,11.53,2.57,5.46,002041,101,3,1,1,64
19,0.93,12.86,2.25,5.1,002041,101,3,1,1,64
20,0.92,12.15,2.2,4.99,002041,101,3,1,1,64
21,0.87,11.82,2.28,5.11,002041,101,3,1,1,64
22,0.83,10.53,1.81,4.52,002041,101,3,1,1,64
23,0.85,11.4,1.64,4.37,002041,101,3,1,1,64
24,0.86,12.19,1.98,5.07,002041,101,3,1,1,64
25,0.84,12.02,1.45,3.99,002041,101,3,1,1,64
26,0.75,9.59,1.73,4.99,002041,101,3,1,1,64
27,0.78,10.05,0.9,3.18,002041,101,3,1,1,64
28,0.75,9.79,1.58,5.05,002041,101,3,1,1,64
29,0.92,14.12,0.82,3.01,002041,101,3,1,1,64
30,0.78,10.97,1.44,4.65,002041,101,3,1,1,64
31,0.71,10.78,0.87,3.05,002041,101,3,1,1,64
32,0.76,10.5,1.63,5.59,002041,101,3,1,1,64
33,0.85,10.97,0.74,3.28,002041,101,3,1,1,64
34,0.91,11.0,1.15,4.46,002041,101,3,1,1,64
35,1.09,19.3,0.81,3.33,002041,101,3,1,1,64
36,0.86,14.7,1.54,5.32,002041,101,3,1,1,64
37,0.69,10.05,0.68,2.83,002041,101,3,1,1,64
38,0.81,13.43,0.7,3.31,002041,101,3,1,1,64
39,0.73,9.79,0.74,3.04,002041,101,3,1,1,64
40,0.76,10.66,0.63,3.0,002041,101,3,1,1,64
41,0.74,10.52,0.68,3.72,002041,101,3,1,1,64
42,0.89,10.31,0.72,2.95,002041,101,3,1,1,64
43,0.67,8.76,0.72,2.89,002041,101,3,1,1,64
44,0.67,8.83,0.69,3.04,002041,101,3,1,1,64
45,0.68,9.44,0.54,2.56,002041,101,3,1,1,64
46,0.76,12.24,0.57,3.31,002041,101,3,1,1,64
47,0.75,11.32,0.65,2.9,002041,101,3,1,1,64
48,0.68,9.44,0.49,2.68,002041,101,3,1,1,64
49,0.76,12.55,0.64,3.04,002041,101,3,1,1,64
