epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,504.37,99.79,191.8,99.1,603727,101,3,1,1,64
1,496.36,98.89,186.65,97.72,603727,101,3,1,1,64
2,481.57,97.15,175.43,94.72,603727,101,3,1,1,64
3,444.22,92.65,146.01,86.41,603727,101,3,1,1,64
4,347.74,79.32,74.44,61.01,603727,101,3,1,1,64
5,186.17,45.95,6.33,12.69,603727,101,3,1,1,64
6,92.84,22.02,30.28,40.58,603727,101,3,1,1,64
7,83.15,34.45,54.44,56.1,603727,101,3,1,1,64
8,77.71,35.48,39.25,47.66,603727,101,3,1,1,64
9,66.51,28.71,13.48,26.62,603727,101,3,1,1,64
10,55.73,18.37,5.09,12.36,603727,101,3,1,1,64
11,53.41,14.1,9.39,20.73,603727,101,3,1,1,64
12,53.19,15.22,6.98,15.27,603727,101,3,1,1,64
13,45.42,13.87,6.35,11.63,603727,101,3,1,1,64
14,42.04,13.16,5.78,11.58,603727,101,3,1,1,64
15,39.16,12.43,4.94,12.24,603727,101,3,1,1,64
16,34.28,11.71,3.29,9.35,603727,101,3,1,1,64
17,32.75,11.34,2.05,6.72,603727,101,3,1,1,64
18,28.81,10.52,1.45,6.04,603727,101,3,1,1,64
19,25.97,10.14,1.22,5.83,603727,101,3,1,1,64
20,23.46,9.68,1.05,5.55,603727,101,3,1,1,64
21,22.35,9.47,1.0,5.49,603727,101,3,1,1,64
22,18.97,9.36,0.9,5.12,603727,101,3,1,1,64
23,17.53,9.16,0.87,5.01,603727,101,3,1,1,64
24,15.09,8.82,0.78,4.72,603727,101,3,1,1,64
