epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,26.42,84.54,34.85,70.4,000936,101,3,1,1,64
1,10.46,75.66,4.61,22.68,000936,101,3,1,1,64
2,1.72,21.43,0.91,11.24,000936,101,3,1,1,64
3,1.47,17.55,0.82,11.34,000936,101,3,1,1,64
4,1.35,25.49,0.62,8.55,000936,101,3,1,1,64
5,0.79,13.63,0.36,5.57,000936,101,3,1,1,64
6,0.76,14.39,0.43,6.81,000936,101,3,1,1,64
7,0.74,15.46,0.36,6.09,000936,101,3,1,1,64
8,0.63,14.4,0.33,5.91,000936,101,3,1,1,64
9,0.62,13.2,0.36,6.6,000936,101,3,1,1,64
10,0.6,13.89,0.3,5.65,000936,101,3,1,1,64
11,0.66,13.56,0.45,8.36,000936,101,3,1,1,64
12,0.59,12.48,0.35,6.56,000936,101,3,1,1,64
13,0.59,13.26,0.38,7.29,000936,101,3,1,1,64
14,0.53,11.72,0.39,7.29,000936,101,3,1,1,64
15,0.45,10.48,0.36,5.57,000936,101,3,1,1,64
16,0.44,10.58,0.37,6.11,000936,101,3,1,1,64
17,0.39,9.42,0.34,4.78,000936,101,3,1,1,64
18,0.38,9.18,0.32,4.69,000936,101,3,1,1,64
19,0.34,8.68,0.29,3.95,000936,101,3,1,1,64
20,0.32,8.55,0.35,3.55,000936,101,3,1,1,64
21,0.29,8.4,0.24,3.15,000936,101,3,1,1,64
22,0.28,8.37,0.27,3.14,000936,101,3,1,1,64
23,0.27,8.21,0.21,3.32,000936,101,3,1,1,64
24,0.31,8.26,0.23,3.77,000936,101,3,1,1,64
